485 01060 0
485 0 14
485 0 2
485 0 2
485 0 2
485 0434 21
485 0500 2
485 0594 2
485 0594 2
485 0700 2
485 0873 14
485.393 0450 2
487.5 0 2
487.5 0849 2
488.977 02050 16
489 0 16
489 01861 20
489 0 2
489 0 2
489 0 2
489 0 2
489 0 3
489 0700 2
489 0857 14
489 0 9
489 0 9
489.007 0 17
489.397 0450 2
489.999 0480 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 0 2
495 02562 3
495 0444 2
495 0450 2
495 0 5
495 0580 2
495 0594 2
495 0650 2
495 0677 2
495 0691 2
495 0746 2
495 0749 2
495 0800 2
495 0920 2
495.409 0 20
497.5 0 16
498 0 3
498 0728 2
498 0759 2
499 0 0
499 0 0
499 01000 14
499 01200 18
499 01200 6
499 01300 0
499 01383 5
499 01549 9
499 01550 0
499 0 16
499 0 18
499 01816 16
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 0 2
499 02180 0
499 0 3
499 0 4
499 0402 2
499 0428 2
499 0439 2
499 0444 2
499 0466 2
499 0485 2
499 0 5
499 0500 2
499 0550 2
499 0576 2
499 0577 2
499 0 6
499 0 6
499 0640 2
499 0658 2
499 0667 2
499 0 7
499 0702 14
499 0730 2
499 0732 2
499 0732 2
499 0732 2
499 0750 2
499 0770 2
499 0771 2
499 0800 2
499 0871 0
499 0 9
499 0958 2
499.5 0 0
499.9 01025 0
499.9 01300 0
500 01740 3
500 0 2
500 0 2
500 0 2
500 0 2
500 0 2
500 0 2
500 0 2
500 02600 6
500 0490 2
500 0515 2
500 0 6
500 0695 2
500 0735 14
500 0735 14
500 0775 2
500 0823 14
501 01496 9
501.99 0399 2
504.101 0827 2
505 0 0
505 0 2
505 0561 21
506 0 2
508 01482 16
508 0 16
508 0524 2
509 0465 2
509 0700 2
509.9 0 9
510 01315 9
510 0 2
510 0 2
510 0 2
510 0726 2
510 0735 14
510 0738 0
510 0750 2
510 0750 2
510 0 9
510 0919 7
510.035 0572 2
512 01168 0
512 0650 2
513 02134 18
514.9 0 9
515 0 2
515 0 2
515 0 2
515 0 2
515 0 2
515 0 2
515 0564 2
515 0580 2
515 0668 21
515 0790 14
515 0790 14
515.25 0 2
516 01269 0
517.419 0516 2
518 01561 0
518 0480 2
518 0 7
518.7 0532 21
518.925 01444 7
519 0 19
519 0 19
519 0 3
519 0 3
519 0575 2
519 0631 2
519 0650 2
519 0750 0
519 0753 2
519 0753 2
519 0866 0
519 0876 14
519.9 0783 0
520 0 2
520 0 2
520 02146 10
520 0509 2
520 0570 2
520 0570 2
520 0602 2
520 0677 21
520 0735 14
520 0814 2
520 0 9
521.6 01769 9
522 0876 14
523.256 0996 2
524.875 0375 2
524.9 0 19
524.999 0749 2
525 01114 14
525 01180 0
525 01185 14
525 01542 6
525 0 16
525 01600 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 0 2
525 02123 10
525 0 3
525 0 3
525 0 3
525 0399 2
525 0475 2
525 0490 2
525 0580 2
525 0589 2
525 0600 2
525 0600 2
525 0633 2
525 0645 2
525 0674 2
525 0678 21
525 0683 2
525 0746 2
525 0746 2
525 0746 2
525 0749 2
525 0750 2
525 0750 2
525 0750 2
525 0750 2
525 0775 2
525 0800 2
525 0 9
525 0 9
525 0927 14
526.047 0620 2
528 01656 4
528 0 17
528 0728 2
528 0768 2
528 0768 2
528.2 0686 2
529 01061 2
529 01200 0
529 01392 0
529 0 16
529 0 16
529 0 19
529 0 2
529 0 2
529 0 2
529 0 2
529 0 2
529 0 3
529 0676 2
529 0691 2
529 0753 2
529 0800 2
529 0800 2
529.5 0 3
529.876 0604 2
529.9 0 14
529.9 0801 14
530 01831 7
530 0 2
530 0 2
530 0 2
530 02100 20
530 02125 18
530 0402 2
530 0445 2
530 0561 21
530 0586 21
530 0605 2
530 0733 2
530 0739 2
534 0447 2
534.114 0366 2
534.929 0700 2
535 0 16
535 01868 4
535 0444 2
535 0525 2
535 0528 2
535 0580 2
535 0659 2
535 0700 21
535 0750 2
535 0750 2
535 0910 2
535 0916 2
536 0420 2
536 0530 21
537 0561 2
537.005 01205 0
538 01905 3
538 0728 2
538.379 0950 2
539 01166 14
539 0 19
539 0 19
539 0 2
539 0 2
539 0 2
539 0 2
539 0 3
539 0446 2
539 0450 2
539 0676 2
539.2 01182 0
540 0 2
540 0 2
540 0 2
540 0 2
540 0 2
540 0726 14
540.438 0519 2
541.783 0635 2
543.42 01269 2
543.7 0 18
545 0 0
545 0 0
545 01286 7
545 0 16
545 0 18
545 0 19
545 0 2
545 0 2
545 0 2
545 0484 2
545 0561 21
545 0575 2
545 0575 2
545 0725 2
545 0762 0
547 0670 2
548 0 2
548 0768 2
549 01050 2
549 01146 7
549 01251 0
549 0 16
549 0 16
549 0 19
549 0 2
549 0 2
549 0 2
549 0 2
549 0 2
549 0 2
549 0 2
549 0 2
549 0 2
549 0 3
549 0 3
549 0 3
549 0424 2
549 0600 2
549 0680 14
549 0761 0
549 0780 14
549 0864 0
549 0918 0
549.9 0 16
549.9 0 7
549.995 0543 14
549.995 0898 14
549.999 0 10
549.999 01482 10
549.999 0 2
550 01000 2
550 01013 14
550 01215 2
550 0 16
550 0 16
550 01702 0
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 0 2
550 02146 0
550 02150 0
550 0 3
550 0 4
550 0510 2
550 0528 2
550 0535 2
550 0560 2
550 0580 2
550 0580 2
550 0 6
550 0600 2
550 0600 2
550 0615 2
550 0627 2
550 0637 2
550 0650 2
550 0 7
550 0729 0
550 0735 14
550 0825 2
550 0950 14
550 0983 14
554.445 0496 2
555 01133 14
555 0 2
555 0586 21
556.527 0944 2
557.452 0516 2
558.412 01420 0
558.826 0792 2
559 01050 14
559 01626 18
559 0 19
559 0 3
559.9 0 0
559.9 01127 7
559.9 02150 0
559.9 0 7
560 01041 14
560 0 19
560 0 2
560 0452 2
560 0515 2
560 0561 21
560.637 0613 2
561.713 0330 2
562 0450 2
564.292 0842 0
564.593 0650 2
565 0 0
565 01281 7
565 0 2
565 0 2
565 0 2
565 0 2
565 0 20
565 0463 2
565 0549 2
565 0549 2
565 0549 2
565.296 0624 2
567.743 0446 2
568 0768 2
568 0947 2
569 01166 14
569 01201 14
569 01261 14
569 01357 0
569 0 16
569 0 19
569 0 2
569 0 2
569 0 20
569 0 20
569 0544 2
569 0569 2
569 0 7
569 0 7
569 0823 0
569 0 9
569 0927 2
569 0970 2
570 0 2
570 0399 2
570 0750 2
572.464 0547 2
572.464 0547 2
574 0963 2
575 0 0
575 01122 14
575 01125 0
575 01286 2
575 01300 18
575 01336 14
575 01395 2
575 01446 9
575 01456 9
575 0 19
575 01912 0
575 0 2
575 0 2
575 0 2
575 0 2
575 0 2
575 0 2
575 0 2
575 0439 2
575 0491 2
575 0493 2
575 0515 2
575 0537 2
575 0546 2
575 0 6
575 0605 2
575 0650 2
575 0650 21
575 0749 2
575 0 9
575 0904 14
578 0 16
579 0 0
579 0 10
579 01095 0
579 01122 14
579 01134 7
579 0 2
579 0 2
579 0550 2
579 0 7
579 0 9
579 0988 14
580 01300 2
580 0 2
580.344 0566 2
581.134 0594 2
584 0499 2
584 0575 2
585 01050 2
585 0 2
585 0 2
585 02123 10
585 0448 2
585 0528 2
585 0530 2
585 0 6
585 0800 2
586 0 4
587 0 2
588 01510 0
588 0 2
588.225 0808 2
589 01170 0
589 01320 14
589 01356 2
589 01446 9
589 0 16
589 0 2
589 0 2
589 0 2
589 0 2
589 0 2
589 0431 2
589 0515 2
589 0541 2
589 0600 2
589 0627 2
589 0860 14
589 0 9
589.9 01065 14
590 0 2
590 0550 2
591.814 01403 2
592 01331 14
595 01193 14
595 01247 14
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0 2
595 0460 2
595 0490 2
595 0500 2
595 0526 2
595 0550 2
595 0575 2
595 0583 2
595 0620 2
595 0760 0
595 0950 2
595 0950 2
595.2 0960 2
595.389 01116 0
595.5 0 2
596 0 3
596.429 01290 9
597.5 0837 0
597.5 0860 2
598 0 0
598 01915 0
598 0 2
598 02470 10
598 0400 2
598 0444 2
598 0558 2
598 0933 2
598 0938 2
598 0947 2
598.9 0750 2
599 01100 2
599 01277 0
599 01350 18
599 01361 3
599 0 14
599 01421 18
599 0 16
599 0 19
599 0 19
599 01900 0
599 01915 0
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 2
599 0 3
599 0 3
599 0 4
599 0407 2
599 0407 2
599 0479 21
599 0484 2
599 0540 2
599 0550 2
599 0550 2
599 0561 2
599 0 6
599 0 6
599 0600 2
599 0625 2
599 0650 2
599 0650 2
599 0659 2
599 0700 21
599 0705 2
599 0756 0
599 0773 2
599 0812 14
599 0 9
599.76 0696 2
599.865 0609 21
599.999 01314 9
599.999 01700 9
599.999 0564 2
599.999 0690 2
600 01100 2
600 01175 2
600 01340 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0 2
600 0575 2
600 0630 2
600 0710 2
600 0711 2
600 0741 21
600.556 0496 2
602 0843 0
604.999 0 2
605 01222 7
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0 2
605 0490 2
605 0700 21
605 0850 2
608.954 0987 2
609 01157 14
609 0562 21
610 01638 14
610 0 2
610 0525 2
610 0600 2
613 0 2
615 0 2
615 0 2
615 0 2
615 0581 2
615 0700 21
618 0661 2
618.379 0412 2
618.5 02268 7
619 0 14
619 01446 9
619 0 16
619 0 16
619 0 16
619 0503 2
619 0630 2
619 0 9
619 0 9
619 0978 0
620 01220 2
620 0 2
620 0 2
620 0 2
620 0 2
620 0441 2
620 0600 2
620 0600 2
620 0618 2
624 0600 2
624.9 0 19
624.999 0740 0
625 01331 14
625 0 16
625 0 18
625 0 2
625 0 2
625 0 2
625 0 2
625 0 2
625 0410 2
625 0650 2
625 0662 2
625 0700 2
625 0740 2
625 0767 2
625 0800 2
625 0 9
625 0918 2
628 0 21
628 0700 2
628 0933 2
628 0947 2
628.105 0534 2
629 0 16
629 0 19
629 0 2
629 0 2
629 0 3
629 0750 2
629 0 9
629 0 9
629 0918 0
629.007 0 19
630 0 2
630 0 2
630 0 2
630 0 2
630 0 2
630 0548 2
630 0585 2
630 0600 2
630 0730 2
632.5 0589 2
632.895 0 20
634 0 2
634 0 2
634 0 2
634 0 2
635 01020 14
635 0 16
635 0 2
635 0 2
635 0 2
635 0 2
635 0 2
635 0574 2
635 0750 2
635 0750 2
635 0750 2
635 0750 2
635 0750 2
637 0872 9
637 0 9
638 0619 2
638.79 01751 9
638.8 0982 2
639 01033 14
639 0 19
639 0 19
639 0 2
639 0 2
639 0 2
639 0 3
639 0600 2
639 0800 2
639 0800 2
639 0800 2
639.222 01050 14
639.9 0675 2
640 0 2
640 0 2
640 0464 2
640 0540 2
640 0559 2
640 0650 2
640 0700 2
640 0777 2
640 0850 2
640 0912 2
641 0583 2
642.288 0534 2
644 0 2
645 01280 7
645 0 16
645 0 2
645 0 2
645 0 2
645 0 2
645 0 2
645 0 2
645 0 3
645 0514 2
645 0518 2
645 0648 2
645 0650 2
645 0 7
645 0750 2
645 0767 2
645 0950 2
648 0 16
648 02234 9
648 0875 18
648.4 0621 2
649 0 0
649 01028 14
649 01152 2
649 01365 18
649 01380 18
649 0 16
649 0 16
649 0 16
649 0 18
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 0 2
649 02796 16
649 0 3
649 0 3
649 0 3
649 0 3
649 0518 2
649 0570 2
649 0700 2
649 0750 2
649 0800 2
649 0 9
649 0 9
649.9 0500 2
650 01000 0
650 01000 2
650 01005 2
650 01037 0
650 01132 2
650 01207 0
650 01286 2
650 01383 6
650 01467 7
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 2
650 0 21
650 0462 2
650 0470 2
650 0495 2
650 0546 2
650 0546 2
650 0579 2
650 0620 2
650 0622 2
650 0651 21
650 0700 2
650 0705 2
650 0759 2
650 0845 2
650 0950 2
650 0950 2
650 0950 2
651 0583 2
651.293 0536 2
653.303 0536 2
654.445 0554 2
655 0 2
655 0532 2
655 0648 2
655 0730 2
658 0750 2
659 01133 2
659 01250 0
659 0 19
659 0 19
659 0800 2
659 0 9
660 0 2
660 0 2
660 0 3
660 0599 2
662.349 0631 2
664 0 2
664 0889 2
665 01061 0
665 0 2
665 0633 2
665 0648 2
665 0770 2
668 0830 2
668.436 0444 2
668.982 0545 2
669 01090 0
669 0 2
669 0488 2
669 0893 2
669.5 0 2
669.999 01275 14
670 0 2
670 02150 5
670 02150 5
670 0607 2
670.95 0639 21
672 0 9
673.478 01010 2
674 0 2
674.707 0582 2
674.9 01224 14
674.987 01172 14
675 01310 14
675 0 16
675 0 18
675 0 18
675 0 18
675 0 19
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0 2
675 0387 2
675 0390 2
675 0439 2
675 0452 2
675 0452 2
675 0482 2
675 0546 2
675 0589 2
675 0600 2
675 0645 2
675 0650 2
675 0689 21
675 0700 2
675 0750 2
675 0830 2
675 0842 21
675.899 0826 21
676 02558 3
676.503 0 2
677.95 01043 2
678.229 0672 2
679 01012 2
679 01273 14
679 01359 14
679 01360 14
679 0 19
679 0 2
679 0 2
679 0 2
679 0679 2
679 0720 2
679.9 01325 14
680 0 2
680 0600 2
680 0650 2
680 0900 2
685 0 10
685 0 2
685 0 2
685 0 2
685 02120 10
685 02120 10
685 0460 2
685 0648 2
685 0710 21
685 0750 2
685 0902 2
685.626 0568 2
687.75 01735 7
687.75 0 7
687.75 0 7
688 02127 6
689 0 0
689 0 2
689 0 2
689 0502 2
689 0656 2
689 0 9
689 0925 2
689.6 0 2
690 0530 2
690 0759 21
690 0850 2
690 0950 2
692 0752 21
693.065 0647 2
694.999 0 2
695 0 0
695 01600 6
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 0 2
695 02000 0
695 02600 0
695 0 3
695 0544 2
695 0544 2
695 0546 2
695 0546 2
695 0550 2
695 0579 2
695 0600 2
695 0600 2
695 0600 2
695 0600 2
695 0600 2
695 0600 2
695 0621 2
695 0648 2
695 0664 2
695 0700 2
695 0737 2
695 0740 2
695.36 0 18
696.579 0735 2
698 02150 3
698 02932 15
698 0830 2
698.007 0696 21
699 01000 2
699 01100 2
699 01100 21
699 01110 2
699 01120 14
699 01375 6
699 01500 0
699 01500 0
699 01541 18
699 0 16
699 0 16
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 0 2
699 02500 5
699 02500 5
699 02500 5
699 0 3
699 0 3
699 0452 2
699 0500 2
699 0551 2
699 0578 2
699 0585 2
699 0590 2
699 0600 2
699 0610 2
699 0618 2
699 0620 2
699 0649 2
699 0679 2
699 0698 2
699 0700 2
699 0710 2
699 0710 2
699 0710 2
699 0715 2
699 0745 2
699 0765 2
699 0780 2
699 0800 2
699 0850 0
699 0860 2
699 0 9
699.995 0818 2
700 0 0
700 01047 2
700 0 16
700 0 2
700 0 2
700 0 2
700 0 2
700 0 2
700 0 2
700 0608 21
700 0626 2
700 0627 2
700 0652 2
700 0687 2
700 0694 21
700 0710 2
700 0720 2
700 0737 2
700 0750 2
700 0837 0
705 01365 18
705 0 2
705 0 2
705 0 2
705 0 2
705 0 2
705 0521 2
705 0598 2
705 0648 2
705 0650 2
705 0700 2
705 0700 21
706.749 01464 2
708 01872 7
708 0 7
709 0 19
709 0 2
709.5 0 2
710 01457 18
710 01891 9
710 0 6
710 0626 2
710 0767 2
710 0786 21
710 0860 2
710 0860 2
710 0 9
714.579 0715 2
715 01075 2
715 01075 2
715 01189 0
715 01192 0
715 0 2
715 0 2
715 0 2
715 0 2
715 0 2
715 0580 2
715 0625 2
715 0 7
715 0700 2
715 0724 2
715 0813 2
715 0842 2
718.5 0 9
719 01397 6
719 0 2
719 0 2
719 0 6
719 0719 2
719 0 9
719.999 0715 0
720 0 0
720 0 2
720 0 2
720 0 2
720 0 2
720 0 2
720 0 2
720 0 2
720 0 2
720 0 3
720 0488 2
720 0626 2
720 0630 2
720 0630 2
720 0630 2
720.295 0583 2
721.5 0 2
724.9 0869 0
725 01382 2
725 01620 2
725 01769 9
725 01891 9
725 01891 9
725 01894 9
725 0 2
725 0 2
725 0 2
725 0 2
725 0 2
725 02400 7
725 0405 2
725 0441 2
725 0501 2
725 0531 2
725 0550 2
725 0579 2
725 0619 2
725 0648 2
725 0695 2
725 0 7
725 0724 2
725 0756 2
725 0790 2
725 0870 21
725 0 9
725 0 9
725 0 9
725 0915 0
725 0968 2
726 0 2
726 0 2
726 0 2
726 0 2
726 0 2
727.387 01046 2
728 01292 0
728 0 6
729 0 0
729 01010 2
729 01077 14
729 01077 14
729 01107 2
729 01223 14
729 01273 7
729 01673 14
729 0 19
729 0 19
729 0 2
729 0 2
729 0 2
729 0 2
729 0 2
729 0 2
729 0 4
729 0650 2
729 0692 2
729 0 7
729.99 0803 14
730 01100 2
730 0500 2
730 0608 21
730 0627 2
730 0630 2
730 0630 2
733.595 0789 2
735 0 18
735 0 2
735 0 2
735 0 2
735 0 2
735 0 2
735 0724 2
735 0750 2
736 0 2
738 0 6
738.305 0688 2
738.888 0 2
739 0 2
739 0 2
740 01405 14
740 0 2
740 0 2
740 0638 2
740 0790 2
740.081 03263 6
741.505 0600 2
743.216 04750 2
743.363 0 2
744 01250 14
745 0 2
745 0 2
745 0507 2
745 0513 2
745 0577 2
745 0577 2
745 0724 2
745 0737 2
745.602 0672 2
745.622 0524 2
748 0 4
748 0579 2
749 01000 2
749 01138 14
749 01144 2
749 01201 14
749 01234 0
749 01450 7
749 01541 18
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 2
749 0 4
749 0 4
749 0545 2
749 0606 2
749 0612 2
749 0685 2
749 0 7
749 0 7
749 0750 2
749 0762 2
749 0 9
749.139 0462 2
749.5 0 2
749.5 0 3
749.791 0555 2
749.9 0 18
749.9 02600 0
749.995 0466 2
749.995 0832 14
749.999 0 2
750 01100 14
750 01100 21
750 01187 2
750 01200 2
750 01385 14
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0 2
750 0500 2
750 0521 2
750 0525 2
750 0547 2
750 0578 2
750 0606 2
750 0630 2
750 0681 21
750 0698 2
750 0700 2
750 0700 2
750 0700 2
750 0710 2
750 0750 2
750 0750 2
750 0750 2
750 0758 2
750 0790 2
750 0800 2
750 0950 2
751.825 01037 2
754.463 0739 2
754.973 0691 2
755 01010 2
755 0 2
755 02600 0
755 02600 0
755 0441 2
755 0700 2
755 0724 2
755 0745 2
759 01275 2
759 02794 7
759 0502 2
759 0658 2
759 0760 2
759 0790 2
759 0799 2
759 0808 2
759 0 9
760 01150 2
760 0 2
760 0420 2
760 0577 2
760 0650 2
760 0750 2
760 0750 2
760 0900 2
760.184 0676 2
762.618 0712 2
762.618 0712 2
762.618 0712 2
764.931 0694 2
765 01200 0
765 01350 2
765 0 18
765 0 2
765 0620 2
765 0645 2
765 0647 2
766.905 0511 2
768.623 0712 2
768.75 01000 2
768.75 01000 2
768.75 0 2
768.75 0 2
768.75 0 2
768.75 0 2
769 01100 2
769 01750 18
769 01750 3
769 0 18
769 0 2
769 0 2
769 0 3
769 0534 2
769.624 0714 2
770 01058 2
770 0 2
770 0 2
770 0 2
770 0521 2
770 0670 2
770 0739 2
770 0770 2
770 0895 14
771.626 0714 2
771.864 0647 2
772 0 2
772.51 0683 2
774.999 0 2
775 01006 2
775 01530 0
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0 2
775 0441 2
775 0579 2
775 0631 2
775 0705 2
775 0710 2
775 0725 2
775 0739 2
775 0747 2
775 0823 2
775 0825 2
775 0828 2
775 0828 2
775 0828 2
775 0828 2
775 0828 2
775 0838 2
775 0880 21
777.027 01024 2
778 0820 2
779 0 0
779 01107 2
779 01200 2
779 01659 0
779 0 2
779 0 2
779 0 2
779 0604 2
779 0750 2
779 0775 2
779.5 0600 2
780 0 2
780 0 2
780 0668 2
780 0698 2
780 0853 2
780 0925 2
783.382 01003 21
785 0 2
785 0521 2
785 0577 2
785 0591 2
785 0747 2
785 0747 2
785 0783 2
785 0900 2
786 0950 2
788 0 9
788.75 0 2
789 01003 21
789 01338 14
789 0 19
789 0 19
789 0 19
789 0 19
789 0 3
789 0500 2
790 0 2
790 0 2
790 0533 2
790 0546 2
790 0608 2
790 0644 2
790 0656 2
790 0680 2
792 03848 5
793 0710 21
794.016 0735 2
794.541 0632 2
795 01000 2
795 0 2
795 0 2
795 0 2
795 0 2
795 0 2
795 0 2
795 0 2
795 0 2
795 0 3
795 0501 2
795 0565 2
795 0570 2
795 0577 2
795 0595 2
795 0600 2
795 0636 2
795 0747 2
795 0900 2
795 0975 2
795 0975 2
795 0975 2
796.646 0833 2
798 0 4
798 0817 21
798 0 9
799 0 0
799 0 10
799 01010 2
799 01220 2
799 01222 7
799 01258 2
799 01278 2
799 01281 14
799 01341 14
799 0 14
799 01750 21
799 01894 9
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 2
799 0 21
799 02794 7
799 0 3
799 0 3
799 0588 2
799 0600 2
799 0629 2
799 0630 2
799 0665 2
799 0 7
799 0712 2
799 0719 2
799 0760 2
799 0778 2
799 0780 2
799 0780 2
799 0781 2
799 0784 2
799 0840 2
799 0 9
799 0911 0
799 0942 0
799.315 0554 2
799.5 0 2
799.9 0 14
799.999 0750 2
800 0 2
800 0 2
800 0 2
800 0 2
800 0 2
800 0550 2
800 0624 2
800 0696 2
800 0721 2
800 0730 2
800 0750 2
800 0752 2
800 0760 2
800 0764 2
800 0771 2
800 0820 2
800 0850 2
800 0850 2
800 0990 2
805 01031 2
805 0747 2
805 0750 2
805.372 0696 2
806 0826 2
807 0661 2
808 0 2
810 01374 2
810 0 2
810 0676 2
810.657 0835 2
811 01000 2
811.553 0532 2
812.5 0 6
813.932 0579 2
813.932 0579 2
815 0 2
815 0 2
815 02711 2
815 0501 2
815 0502 2
815 0650 2
815 0654 2
815 0700 2
815 0715 2
815 0747 2
817.78 01319 2
818 0661 2
819 01009 2
819 0 2
819 0760 2
819.665 0833 2
820 0 2
820 0 2
820 0 2
820 0650 2
820 0712 2
820 0715 2
820 0807 2
820 0924 2
820 0950 2
820 0975 2
822.616 0744 2
825 01013 21
825 01506 14
825 01654 9
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 0 2
825 02220 9
825 02220 9
825 0 3
825 0523 2
825 0565 2
825 0596 2
825 0605 2
825 0614 2
825 0617 2
825 0700 2
825 0700 2
825 0700 2
825 0709 2
825 0713 2
825 0724 2
825 0800 2
825 0800 2
825 0800 2
825 0800 2
825 0807 2
825 0840 2
825 0 9
826 0 2
826 0 2
826 0 2
827 01790 2
828 0 2
828 0564 2
828 0661 2
828.191 0808 2
828.555 0717 2
829 01107 2
829 01472 2
829 0 3
829 0811 2
829 0 9
830 0 2
830 0 2
830 0 2
830 0747 2
830 0770 2
830 0850 2
830 0861 2
832.587 0704 2
834.568 0689 2
835 0 2
835 0 2
835 0 2
835 0501 2
835 0680 2
836 0847 2
837.592 01495 14
838 01090 2
838 0800 21
838 0 9
839 0822 2
840 0 2
840 0582 2
840 0829 2
840 0859 21
841.063 0610 2
844.344 01554 2
845 01379 14
845 0740 2
845 0768 2
845 0802 2
845 0813 21
845 0 9
845 0946 21
848 01444 10
848 02268 7
848 0958 2
848.925 0 2
849 01100 2
849 01155 14
849 01170 0
849 01300 0
849 01548 14
849 0 2
849 0 2
849 0 3
849 0645 2
849 0650 2
849 0700 2
849 0774 2
849 0 9
849.8 01090 2
849.995 0 2
849.999 0 16
849.999 0 2
850 01010 2
850 01166 14
850 01168 0
850 01281 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 0 2
850 02400 14
850 0425 2
850 0500 2
850 0563 2
850 0620 2
850 0630 2
850 0630 2
850 0630 2
850 0630 2
850 0630 2
850 0640 2
850 0645 2
850 0712 2
850 0759 2
850 0791 2
850 0791 2
850 0822 2
850 0828 2
850 0863 2
850 0879 2
850 0950 2
850 0950 2
855 0 21
855 0900 2
856.217 0725 2
859 01527 14
859 0 2
859 0665 2
859 0711 2
859.9 0760 2
860 01052 21
860 0 2
860 02045 9
860 0712 2
860 0729 2
860 0925 2
865 0 2
865 0592 2
865 0765 2
865 0926 2
865.266 0859 2
868 0 2
869 0 14
869 0720 2
869 0817 21
869 0828 14
869.9 03300 9
870 0 0
870 01244 2
870 0445 2
870 0700 2
870 0720 2
870 0800 2
870 0845 2
875 01396 14
875 0 14
875 01520 14
875 01535 6
875 01714 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0 2
875 0650 2
875 0661 2
875 0 7
875 0 7
875 0700 2
875 0700 2
875 0700 2
875 0740 2
875 0753 2
875 0800 2
875 0800 2
875 0803 2
875 0815 2
875 0859 2
875 0875 2
875 0999 21
879 01100 2
879 01280 21
879 0 2
879 0 2
879 0996 2
879.126 0592 2
879.248 0678 2
880 01050 2
880 01100 2
880 01270 0
880 0730 2
882.262 0685 2
884.272 0678 2
885 0766 2
885 0814 2
885 0814 2
885 0814 2
885.277 0685 2
888 0 2
888 02268 7
888 0600 2
888.603 0902 2
889 01718 2
889 0 2
889 0 4
889 0758 2
890 01000 2
890 0 2
890 0 21
